Pt-0,true,301718.309347092,479868.707995589,57129.369318371,1734122.31493078,2106961.14911774,2336625.33989809
Pt-1,true,410668.281765433,212865.683403641,150553.201008293,1845094.66567334,2025791.85677518,2631589.47504965
Pt-2,true,776566.536188725,327453.181725777,243373.488748957,1921881.99129978,1593698.04603395,2582206.53847337
Pt-3,true,554471.758115241,352091.194972665,139153.176198954,1821954.38574349,1849810.54332733,2515132.0420516
Pt-4,true,415060.467656998,188585.752197225,180963.061152617,1863912.93250435,2029448.74363931,2659977.26571043
Pt-5,true,493269.283252184,125761.023477127,193176.233783372,1871231.52121442,1942201.39059586,2739836.87043166
Pt-6,true,603142.484541623,279583.458815509,171388.375539503,1859075.17056373,1811252.82790919,2593946.64860219
Pt-7,true,675184.801230378,111709.344961391,207203.384058664,1885035.72672781,1757538.83402673,2789160.11197161
Pt-8,true,279620.786034209,393230.218515388,85668.7674222592,1777566.04546818,2162127.43088172,2437210.76303452
Pt-9,true,282240.963059802,401391.750252881,91281.8243893984,1775955.99541317,2155361.03760726,2418044.94698138
Pt-10,false,185905.440109422,283346.810217344,129102.502363954,1839178.19429437,2204511.58801049,2636136.97870675
Pt-11,true,319127.705232653,608053.480817186,27290.551504669,1700608.74579085,2068731.26248703,2197554.77293694
Pt-12,true,487164.511390076,484544.445089909,160492.953553531,1825607.45144088,1888748.41221626,2364040.80034698
Pt-13,true,824357.641052143,865162.944834913,186748.634383416,1847030.64426314,1455567.60384112,2026709.12409267
Pt-14,true,403395.409055424,705231.370085002,26674.4897052239,1710033.83763635,1954840.16569349,2117212.95482211
Pt-15,true,372426.46402726,914316.065341483,47332.7168934211,1722799.2519721,1968236.06001138,1889379.80149794
Pt-16,true,692842.564919231,638333.265787771,107586.93695466,1785126.86857479,1658410.66017165,2248459.21659562
Pt-17,true,862181.942981968,777882.646623968,190457.667434559,1837632.67165566,1453081.30255626,2140879.24505902
Pt-18,true,701202.003538924,736536.095425376,138202.14721147,1821494.6420499,1627494.34376951,2138903.75471647
Pt-19,true,246017.785686381,940406.551157161,39438.4797812485,1711400.97155981,2100608.62664552,1833919.52854977
Pt-20,true,153045.397716535,863906.120987129,19981.6273750236,1696614.11739233,2207001.32011978,1908991.79233988
Pt-21,true,54247.1844181351,783278.109974941,114934.629453116,1793567.59836364,2324380.71440635,1986614.9828964
Pt-22,true,137080.863299227,381207.619665076,125529.24360836,1813337.6167742,2294515.12233945,2427138.8214571
Pt-23,true,275832.313673681,369965.246433876,107651.369346189,1794870.18058992,2167898.00019731,2444160.62392613
Pt-24,true,218210.466688135,282305.432368283,131493.737621862,1809345.59981806,2231190.90173092,2529305.43505219
Pt-25,true,205950.832004745,397516.248152544,85806.9199678871,1762686.3966072,2221243.55402056,2407737.30809982
Pt-26,true,875116.191896537,378984.565789305,296475.129216926,1961913.74779989,1465205.67151339,2556749.54845089
