Pt-0,true,908818.485862854,98545.3464413388,598972.934676633,1574491.39347092,1646416.86505308,2552985.04430618
Pt-1,true,925788.174520637,111743.99317517,642339.91680208,1593439.52964317,1625930.67990915,2574690.38370572
Pt-2,true,829626.605459864,428511.514787131,523552.096197595,1470384.148471,1445393.58992336,2269383.50787935
Pt-3,true,593936.48521287,626491.215794606,423619.485212869,1423939.59760727,1459500.687629,1913396.00720444
Pt-4,true,654273.1559961,743393.515437115,423619.485212869,1383649.38181018,1341095.45609324,1864105.55654162
Pt-5,true,612791.694832629,637804.341566461,370824.898277543,1394667.99456054,1451781.9577216,1913772.69505041
Pt-6,true,790030.665258369,294639.526486838,482070.635034124,1517158.16410257,1580117.00455307,2382700.80567511
Pt-7,true,748549.204094898,19353.4660383488,423619.485212869,1556919.80349925,1846878.68492875,2444727.04262123
Pt-8,true,495889.39519012,113629.514137146,257693.640558986,1486053.30693024,1930443.19999792,2189332.1898141
Pt-9,true,539256.377315567,479420.580760481,244494.993825154,1374192.7413506,1649179.23858469,1982202.74440374
Pt-10,true,484576.269418264,373831.406889828,244494.993825154,1405578.64221172,1742451.25309047,2019019.6826862
Pt-11,true,233801.981475463,43865.2385440362,191700.406889827,1507688.22755857,2197320.23011805,1976817.69406263
Pt-12,true,75418.2206694827,32552.1127721804,203013.532661683,1532391.19167604,2295673.6962308,1863879.53063267
Pt-13,true,158381.142996425,192821.394540136,155875.508612284,1466576.23997328,2133275.34505025,1805221.83241709
Pt-14,true,38896.5274204504,896156.878875538,302364.973618017,1389896.64868754,1594142.86875934,1273336.14385183
Pt-15,true,894575.594764528,607628.535893815,593976.729737089,1474170.73179893,1235149.36684521,2202616.18127465
Pt-16,true,419323.991932525,853820.717031696,391071.375191563,1392135.75903111,1308285.42147266,1622478.19255084
Pt-17,true,115523.137264096,788898.908485584,266304.183119536,1370158.84685363,1645468.32639146,1339690.65935433
Pt-18,true,280103.024815949,329381.375949856,257685.714441545,1465750.49778428,1937427.93257824,1825943.56526867
Pt-19,true,695411.349472496,318774.743739989,371532.00891584,1459496.76726921,1662301.49805105,2210315.82351865
Pt-20,true,305524.243539753,685924.497862648,200022.359956641,1340458.60044725,1627750.3241271,1611897.20992928
Pt-21,true,311613.51839952,429196.539217127,230774.207609562,1415802.15736627,1833155.3337421,1785732.96212453
Pt-22,true,505590.288314425,612401.818848041,319742.526309262,1389085.00488612,1540656.06451651,1850940.54234974
Pt-23,true,255360.188848373,624829.411178827,278797.816253478,1404553.00027419,1714322.55555519,1602594.00673246
Pt-24,true,179532.424738036,706322.318599653,234172.084393947,1370668.78981149,1691461.55426054,1483233.79722084
Pt-25,true,448652.814465503,128427.839243273,257995.259743307,1485527.32499441,1969026.84516798,2116859.97133983
Pt-26,true,714944.599991272,840324.047824733,566544.860797906,1431842.93761257,1191709.96157191,1858214.43733433
Pt-27,true,356951.874841515,501812.673169372,299163.445592285,1426287.75094609,1716044.08554561,1796421.36501698
Pt-28,true,232006.838644669,259594.923491625,239455.059538378,1484304.76031939,2029781.50560023,1832342.50065109
Pt-29,true,432137.743231837,625743.710463488,434841.899881276,1467698.97879914,1565249.96614372,1786545.73454184
Pt-30,true,555490.088628488,882942.325165158,553287.714721161,1439982.42051603,1239811.18571532,1720010.47889007
Pt-31,true,275410.674590388,610484.944647452,340866.874210347,1449481.62117552,1689785.33754973,1635618.41153499
Pt-32,true,248716.816849683,713873.302078113,260984.252544688,1372152.98813268,1642062.55874553,1550872.79732974
Pt-33,true,161292.209816121,101157.813630758,179738.981698861,1504217.70997028,2200727.25342878,1875647.27832512
Pt-34,true,780692.508293004,542855.213344868,424234.687792962,1423671.96568701,1409161.9310778,2107980.3554861
Pt-35,true,543738.322231239,316142.031946893,249980.770832163,1429050.99376035,1760522.17313194,2090878.64418859
