"Pt-0","true","118741.26859147244","87456.23807656209","87760.05687107127","596171.1694748189","737026.6860662871","486613.42910005373"
"Pt-1","true","213049.7633898652","204447.9688413847","294563.8857152299","655422.0305738039","597099.7058079542","260868.2253098358"
"Pt-2","true","268914.0791501444","156094.8215866892","137298.79512956995","737743.0369336734","620311.5794344536","421176.77835136006"
"Pt-3","true","261402.91064456064","89433.20109963334","139646.03528756485","745277.7197616117","694691.7150688166","424642.6768662972"
"Pt-4","true","195914.91023650224","95066.57747882116","179549.11797347857","667885.5491799666","712901.9561469988","386346.726399041"
"Pt-5","true","256708.4303285708","273926.27751803445","369675.57077106746","675973.9750629015","509567.7201100404","165531.7390258559"
"Pt-6","true","317501.95042063936","354436.61493726034","393147.9723510167","714639.6308210914","403977.67228395864","136067.8328100713"
"Pt-7","true","496831.0984914516","258434.4924752679","374370.05108705733","944972.0487588226","446657.04745161935","148817.41237892146"
"Pt-8","true","445895.9870629617","107976.39834779323","334466.9684011436","939138.0775745751","624974.8373674961","198003.45009376697"
"Pt-9","true","345668.8323165784","92954.06133662572","364981.09045507765","831908.2528262641","673208.2843570831","171379.1779492078"
"Pt-10","true","251779.22599678146","427905.2318825015","364981.09045507765","621095.420968406","345398.3335142651","171846.16103975155"
"Pt-11","true","205069.14685268246","521325.3901706995","351132.37352290755","537154.1188847161","260130.15486778895","198368.54506658507"
"Pt-12","true","157185.44762958598","494332.12835375784","301840.33020501415","495221.14881960687","306597.69694479334","253786.17294489656"
"Pt-13","true","121272.67321226365","418985.71928212076","83781.71952728565","491316.35587636766","418652.8952755745","459260.12673024763"
"Pt-14","true","17055.210197288994","346925.44643167657","100212.40063325012","397609.3757943618","532642.186492503","455617.03103528277"
"Pt-15","true","83012.65863694638","367346.43580623245","135421.003003174","456692.79322757514","481631.4548879504","413681.7564582244"
"Pt-16","true","75501.4901313626","216653.61766295828","79556.68724289478","505743.6290061467","638744.0365389539","472983.6798776411"
"Pt-17","true","362803.6854699414","273456.82948643545","379064.53140304715","794638.875383502","473604.15549368266","144827.43671458244"
"Pt-18","true","131835.25392324082","257026.14838047096","341508.6888751284","539465.984491211","574532.3654172485","191719.08825681763"
"Pt-19","true","71511.18186277125","219235.58183675268","346203.1691911182","480440.92687432107","639049.7520559571","189478.13597375219"
"Pt-20","true","44283.196030030114","395513.3177021715","364981.09045507765","395601.2129417892","455746.8076049071","177076.60748147563"
"Pt-21","true","90993.27517412911","493627.9563063594","260059.4553927045","415113.2261568395","337616.6383802745","291530.661847818"
"Pt-22","true","67286.14957838037","374388.1562802172","245741.29042893546","424191.5874702034","476392.9755756654","311233.8038895383"
"Pt-23","true","102260.02793250476","283549.9621658136","255130.25106091515","495027.50799940014","557663.8012622129","297108.9848928176"
"Pt-24","true","147561.76298180682","227450.92238973491","198796.48726903697","566930.8177293842","597126.670449295","350835.0613423974"
"Pt-25","true","134886.66612863424","161024.02591847855","118990.32189720952","583817.9594854796","664739.1107964382","437518.92968172056"
"Pt-26","true","356466.1370433551","43427.29400293281","158423.95655152426","868121.3226743671","707081.6013153655","401521.63446138543"
"Pt-27","true","478522.62525909115","137551.6243385293","149034.99591954454","979288.3742278704","571216.6479360701","412376.06577475433"
"Pt-28","true","493310.2382544591","231441.2306583263","144340.51560355467","963182.2943029689","466032.1836641864","408167.8288379604"
"Pt-29","true","383459.3988602967","286601.374371207","134951.55497157498","823361.3368341746","447172.59198442736","412852.58769331075"
"Pt-30","true","390031.6713026825","469920.8307106106","144340.51560355467","773293.7499026025","260480.148861056","406158.11324332014"
"Pt-31","true","114230.95273827882","491280.7161483644","118520.87386561051","460342.60360618646","354274.0941237924","430829.52445979184"
"Pt-32","true","67990.3216257788","447622.0492096589","106784.67307563589","422704.78619725606","414067.1067948615","441595.1832856771"
"Pt-33","true","354798.35203059093","231764.55249692735","326150.5633074094","806327.6453268629","525217.6493619722","208335.88643444015"
"Pt-34","true","421743.9885767641","84724.27476350911","289437.3799962108","925194.5903433997","659314.4162131092","251729.75325695798"
"Pt-35","true","415512.1118035539","403788.4017631103","282278.14655099116","817914.1096957903","310627.9677644232","267680.3283185725"
"Pt-36","true","17293.277625943272","287769.54771321523","188882.1906286733","396752.7539107728","586264.6666859717","370052.8370404871"
"Pt-37","true","34944.473540064966","521136.41963199445","196415.03619801544","340948.2162698137","340299.2620481941","360710.72261413955"
"Pt-38","true","2924.792637969542","399523.853847306","197914.72282640892","339290.84145922924","476271.0361452693","364049.3807624836"
"Pt-39","true","63452.32526584502","152289.71667763614","240561.53288471233","494832.1999916825","713604.3894446782","310204.8668533906"
"Pt-40","true","95732.02890753682","25134.87631228566","167059.93886716582","574135.9092360617","817597.2132838578","392849.5896285152"
"Pt-41","true","7421.187544963876","96325.11833696347","221570.26950475178","443936.25591771264","790418.788065458","335137.7723128464"
"Pt-42","true","23969.68051698053","201115.89370914293","216401.35018191778","427173.9053216052","676693.7514954472","338778.8045185667"
"Pt-43","true","128089.42078312824","332946.7381147579","144637.9848792283","518922.19601476437","502424.45652396313","405669.0590215751"
"Pt-44","true","50687.662737734965","305814.61500089173","183992.31683769287","426868.572677542","557146.8105467653","372599.4835880824"
"Pt-46","true","101575.49351447733","293886.5683329371","299959.766866395","491643.564518044","547732.0075426669","247259.67738985037"
"Pt-48","true","443931.97945406445","19419.083004916552","301232.05665508076","969915.1997959433","714882.3115401319","245304.29615742297"
"Pt-49","true","511221.36560558906","73258.10776546458","138751.56084423827","1032772.2376234734","620489.4978707901","432757.34035407746"
"Pt-50","true","487677.9345628215","55649.10631418228","194366.24411457859","1015547.5725448598","650435.7640944043","375244.7768976316"
"Pt-51","true","186907.6077061867","371269.0380605601","396206.37601208966","562108.8176206605","430689.5737831958","137358.74446861702"
"Pt-52","true","392347.4727442067","472837.9414192056","364948.6185925771","762901.7420015043","241978.77761076912","171911.7531192202"
"Pt-53","true","328754.11449765717","398087.38439931546","140260.65068084432","729405.9876724884","349284.6855703335","409537.7059684183"
"Pt-54","true","178779.80452996306","492055.44941719447","204779.396802307","523129.6127644536","307540.89690044493","358014.0051596175"
"Pt-55","true","23036.36662338412","377505.60080049024","302433.69197669404","374852.6981935515","489948.4484811709","250293.2294757519"
"Pt-57","true","297206.1178687173","16810.09294536733","208157.37058890192","810246.2419315886","762902.2257700285","352141.2249577458"
"Pt-59","true","530569.1946244669","374151.715797783","289655.7149215576","961054.8533626766","306259.4011264498","254938.48621229455"
"Pt-60","true","519942.1964535531","416167.30279502936","381382.7082389814","924779.8051537891","262436.1185160924","151555.0649931992"
"Pt-61","true","408051.65089958545","311400.9467486588","236798.8962466009","847723.2825135984","412643.26658031583","309919.89430939953"
