"Pt-0","true","1325793.51173182","2483088.37146624","2337890.85786787","849143.426164622","241658.693582471","2079781.11807692"
"Pt-1","true","1244109.5240783","2314014.45394208","2402433.58029685","1029507.58616915","170160.188450393","2112329.74358941"
"Pt-2","true","1365999.28740223","2806774.40546913","2402338.84996315","524242.176345668","244543.96677622","2193892.08617443"
"Pt-3","true","1601331.9273744","3168510.90547616","2062734.39504175","89843.2583411301","484415.317682046","1931962.10316817"
"Pt-4","true","1644381.67842312","3024931.19162254","1781930.86129959","187789.55227317","570109.63146922","1631259.80901816"
"Pt-5","true","1581875.89417051","2553484.39737694","1560774.68159419","637061.569014158","573995.956056629","1336060.98873509"
"Pt-6","true","1682275.97240918","1983288.79314608","722090.48788724","1080641.64201987","818476.789679889","421023.779378967"
"Pt-7","true","1191645.53387468","2425957.53197996","2669724.76461965","961418.940613792","77423.3862563768","2393916.02728844"
"Pt-8","true","1368853.42514294","2539110.25434137","2571551.61954056","819626.899915701","259187.987901399","2326853.03010864"
"Pt-9","true","1622284.32660713","2521868.25421953","2627548.54936035","826132.770983751","506952.330767283","2407641.5028693"
"Pt-10","true","1357592.94051795","2110622.66561642","2544423.33818388","1253671.0193269","289718.960391545","2235981.28795481"
"Pt-11","true","1449379.49217549","2205317.77670257","2791503.67325143","1181260.09320924","345660.08611725","2510403.99537601"
"Pt-12","true","1631309.6933209","2866689.4091175","2080909.57870067","391007.45133432","541584.95507138","1903629.01624845"
"Pt-13","true","1387109.02448901","1802230.71479621","1591744.4181199","1417090.37653836","446929.773784001","1236919.58489496"
"Pt-14","true","1668829.85404802","1810451.12391727","682628.68484683","1247483.44828625","822788.111637604","355851.006785212"
"Pt-15","true","1581607.66963092","1699892.55665545","614027.28482615","1356813.56898742","752259.439567997","257583.154541403"
"Pt-16","true","2126136.84939176","2024791.43201588","757874.86424203","1008625.0885208","1261235.42145534","512293.863172553"
