286.0042838160689,513.369734509593,81.15626314290905
369.1722845970278,771.9395859257891,125.15092676925521
530.9250307969161,746.464789405696,156.32625799339434
316.8873570692149,725.7734022509201,121.01545279287696
207.59390185775084,753.0877900421934,112.44378222945481
632.570619315468,586.0404546140862,155.9702665426181
302.42182325825235,542.6910488987928,102.7008982585942
426.64163202298334,777.6568363379836,139.89287249624797
462.4598112267512,707.6263183503295,146.41908440730873
587.4022273815558,644.9206818833375,156.9062572013107
226.7877351239064,702.271402086205,108.62448225812574
487.54239097989915,729.4341808916538,-22.236127712855144
480.94248156292974,752.1545649200314,-22.730234818533543
510.24013523667776,640.6289855875852,147.91825839334183
371.55644458856597,755.8743759638958,126.92854762906089
428.85325234343867,801.9414892318753,139.142549488186
187.4984432318662,682.9209116634153,111.48367624251657
496.5819429793424,710.9494028184272,150.97472541320695
156.6922584233784,750.2027728656724,112.11447870536799
393.088179247566,813.8461540579257,127.20056847058991
174.40550223269406,510.2177813925158,73.86117680814287
132.2847016377678,413.76123529926383,68.00108115277318
487.3815697923519,679.6212839664182,142.4725339094253
483.03362473670376,635.7519808886602,147.8514498434216
266.114389439904,756.609300222275,117.61829477614788
284.2177325284772,697.4008538439831,131.5735435027127
75.54993563164173,373.40349748253436,39.0390055449881
337.55358429825856,746.1529788552222,119.21802470779008
510.9317961000925,657.0050352502612,144.23326435695432
452.9447665871611,763.3607320494317,142.95066308605817
523.8484523203189,676.5235427571893,152.4309603862041
89.02413584695577,369.88062068637976,42.04103385172389
337.7641451958692,726.39813993707,136.3620125600832
422.4030842449826,787.6311915636708,144.67771342460125
