"Pt-0","true","298942.24484712444","199965.26889546498","762419.127261563","423762.69225938374","540891.3769904732","106892.47670824449"
"Pt-1","true","367692.1650854916","191207.44133626888","668019.291564441","378296.27942548774","428991.0342220317","109017.90826664263"
"Pt-2","true","203403.30641836583","191937.26029953524","632881.900704843","551752.5682482246","438537.1997902149","103079.04488184479"
"Pt-3","true","102680.04037652066","195403.90037505035","607677.3224674675","658077.9002539573","443411.28868727275","101463.96219504655"
"Pt-4","true","238763.45232403226","170202.39944830938","330563.6680812385","603795.3986711617","132585.5043570077","104553.57200555268"
"Pt-5","true","287874.53973038145","173601.10062029687","298647.0558642789","561903.6998382803","88379.14209833414","110445.64768205963"
"Pt-6","true","544346.0071431743","178888.5888784151","709995.930599242","196290.149640126","418722.52912022965","105090.60439248144"
"Pt-7","true","750195.5219780012","168081.4742016936","365455.6577431488","86657.15050311742","24164.191068889944","126644.1496121217"
"Pt-8","true","777647.0272014999","118007.89522920044","436880.40744502994","41215.45985734582","75695.49168164482","77742.96561790192"
"Pt-9","true","681820.9395231755","121820.60428801972","560412.1809507746","104741.08861725099","222106.87176141804","67283.90793627399"
"Pt-10","true","637593.5144408719","188670.1031193177","604893.7866369995","133489.91331151465","293951.5892707928","126899.3302081993"
"Pt-11","true","657927.9627545746","202904.2169389097","657763.3522526268","100567.87212937402","344993.91778201953","139547.1082658399"
"Pt-12","true","614717.2600879562","340415.92366032494","750285.0920799745","117028.89272044435","480421.1614131655","260603.93710726718"
"Pt-13","true","488389.4999390774","393031.308672031","622686.4289114894","273524.51101583126","405334.71235186624","311900.41178480827"
"Pt-14","true","438570.10157050553","433954.3859033579","605910.5090526845","329399.2428812953","410066.5934758898","349030.7531341798"
"Pt-15","true","403493.1782293682","425566.4259739555","803154.6576956018","307605.77900015994","611522.8479271025","325703.88392875466"
"Pt-16","true","438759.800562007","322300.3242532499","815796.7916179575","273004.8129961981","584071.0859022836","228485.63422594912"
"Pt-17","true","606555.6424570214","415505.60987706325","833214.4377448598","101655.28236041564","582451.525121227","326307.10540176433"
"Pt-18","true","644172.7406344604","243203.04963295883","888099.4196305668","49829.33736660626","581155.8764963818","162407.55435884208"
"Pt-19","true","575810.9469721594","140073.8382334704","898867.0122394515","116420.92828743078","583053.9869951791","57769.740929793115"
"Pt-20","true","305039.86235643993","168380.17386165436","890834.2544270471","382431.4679879256","655128.5760371882","68936.5608396016"
"Pt-21","true","188721.01980079105","108268.62678037619","850505.521913693","519006.3154661298","630782.5563548704","7481.578348957119"
"Pt-22","true","400833.3832180778","78774.53174856553","343420.96975537454","449411.7874098513","81369.71615858158","24436.42013097085"
"Pt-23","true","384321.5487387078","151285.51831704838","332018.26620626857","457287.07484329096","89534.73196017105","93165.97454076528"
